Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Status,Nodes visited,Setup Time
0,north/g.10.72.graphml,10,12,0,16,14,42,43,0,0.0030319690704345703,2,0,0.024
1,north/g.13.45.graphml,13,13,0,62,4,79,41,0,0.003985166549682617,2,0,0.003
2,north/g.10.11.graphml,10,10,0,30,0,40,15,0,0.0021359920501708984,2,0,0.002
3,Rome-Lib/graficon11nodi/grafo233.11,11,18,0,30,24,72,75,0,0.023653030395507812,2,1,0.003
4,Rome-Lib/graficon12nodi/grafo2240.12,12,16,0,24,22,62,67,0,0.002507925033569336,2,0,0.003
5,Rome-Lib/graficon11nodi/grafo324.11,11,13,0,26,22,61,68,0,0.002413034439086914,2,0,0.003
6,Rome-Lib/graficon11nodi/grafo1866.11,11,19,0,80,96,195,288,0,0.00584101676940918,2,0,0.009
7,Rome-Lib/graficon12nodi/grafo604.12,12,12,0,16,8,36,28,0,0.0018701553344726562,2,0,0.002
8,Rome-Lib/graficon16nodi/grafo418.16,16,19,0,80,76,175,244,0,0.006711006164550781,2,1,0.008
9,Rome-Lib/graficon15nodi/grafo2806.15,15,18,0,54,54,126,164,0,0.004586935043334961,2,1,0.006
10,Rome-Lib/graficon11nodi/grafo2384.11,11,15,0,18,10,43,34,0,0.0019659996032714844,2,0,0.002
11,Rome-Lib/graficon10nodi/grafo1010.10,10,12,0,34,28,74,91,0,0.0029900074005126953,2,0,0.003
12,north/g.12.78.graphml,12,13,1,20,16,49,50,1,0.013434886932373047,2,1,0.002
13,Rome-Lib/graficon12nodi/grafo1843.12,12,14,1,24,26,64,81,2,0.021697998046875,2,1,0.003
14,north/g.11.21.graphml,11,11,0,72,0,83,36,0,0.004194974899291992,2,0,0.004
15,north/g.12.49.graphml,12,14,0,26,20,60,63,0,0.002516031265258789,2,0,0.003
16,north/g.14.31.graphml,14,17,0,28,16,61,54,0,0.002741098403930664,2,0,0.002
17,Rome-Lib/graficon11nodi/grafo1061.11,11,13,0,32,34,79,103,1,0.026938915252685547,2,1,0.004
18,Rome-Lib/graficon14nodi/grafo777.14,14,17,0,32,26,75,81,0,0.002705812454223633,2,0,0.003
19,north/g.15.14.graphml,15,18,0,62,46,126,146,0,0.004927158355712891,2,1,0.005
20,Rome-Lib/graficon15nodi/grafo1971.15,15,19,0,76,94,189,284,1,0.007035970687866211,2,1,0.008
21,Rome-Lib/graficon11nodi/grafo1912.11,11,16,1,66,80,162,233,3,0.02801513671875,2,1,0.007
22,Rome-Lib/graficon13nodi/grafo361.13,13,19,0,74,86,179,252,0,0.005942106246948242,2,1,0.007
23,north/g.11.3.graphml,11,11,0,14,10,35,32,0,0.001667022705078125,2,0,0.002
24,Rome-Lib/graficon16nodi/grafo2241.16,16,17,0,68,112,197,326,5,0.0428919792175293,2,1,0.009
25,north/g.10.13.graphml,10,10,0,16,14,40,43,0,0.011896133422851562,2,1,0.002
