Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Status,Nodes visited,Setup Time
0,north/g.10.72.graphml,10,12,0,8,7,27,14,0,0.022708892822265625,2,1,0.026
1,north/g.13.45.graphml,13,13,0,31,2,46,4,0,0.001013040542602539,2,0,0.004
2,north/g.10.11.graphml,10,10,0,15,0,25,0,0,0.002093076705932617,2,0,0.002
3,Rome-Lib/graficon11nodi/grafo233.11,11,18,0,15,12,45,24,0,0.0025777816772460938,2,0,0.004
4,Rome-Lib/graficon12nodi/grafo2240.12,12,16,0,12,11,39,22,0,0.024943113327026367,2,1,0.003
5,Rome-Lib/graficon11nodi/grafo324.11,11,13,0,13,11,37,22,0,0.023701906204223633,2,1,0.003
6,Rome-Lib/graficon11nodi/grafo1866.11,11,19,0,40,48,107,96,0,0.029321908950805664,2,1,0.008
7,Rome-Lib/graficon12nodi/grafo604.12,12,12,0,8,4,24,8,0,0.002663135528564453,2,0,0.002
8,Rome-Lib/graficon16nodi/grafo418.16,16,19,0,40,38,97,76,0,0.019188880920410156,2,1,0.007
9,Rome-Lib/graficon15nodi/grafo2806.15,15,18,0,27,27,72,54,0,1.134045124053955,2,1,0.005
10,Rome-Lib/graficon11nodi/grafo2384.11,11,15,0,9,5,29,10,0,0.0028519630432128906,2,0,0.003
11,Rome-Lib/graficon10nodi/grafo1010.10,10,12,0,17,14,43,28,0,0.014357805252075195,2,1,0.004
12,north/g.12.78.graphml,12,13,1,10,8,31,17,1,0.0029180049896240234,2,0,0.003
13,Rome-Lib/graficon12nodi/grafo1843.12,12,14,1,12,13,39,27,2,0.002562999725341797,2,0,0.003
14,north/g.11.21.graphml,11,11,0,36,0,47,0,0,0.0028557777404785156,2,0,0.004
15,north/g.12.49.graphml,12,14,0,13,10,37,20,0,0.0031499862670898438,2,0,0.003
16,north/g.14.31.graphml,14,17,0,14,8,39,16,0,0.003704071044921875,2,0,0.003
17,Rome-Lib/graficon11nodi/grafo1061.11,11,13,0,16,17,46,34,1,0.002981901168823242,2,0,0.004
18,Rome-Lib/graficon14nodi/grafo777.14,14,17,0,16,13,46,26,0,1.1326851844787598,2,1,0.004
19,north/g.15.14.graphml,15,18,0,31,23,72,46,0,0.018026113510131836,2,1,0.005
20,Rome-Lib/graficon15nodi/grafo1971.15,15,19,0,38,47,104,94,1,0.01597309112548828,2,1,0.007
21,Rome-Lib/graficon11nodi/grafo1912.11,11,16,1,33,40,89,81,3,0.019353151321411133,2,1,0.007
22,Rome-Lib/graficon13nodi/grafo361.13,13,19,0,37,43,99,86,0,0.015917062759399414,2,1,0.007
23,north/g.11.3.graphml,11,11,0,7,5,23,10,0,0.0019538402557373047,2,0,0.002
24,Rome-Lib/graficon16nodi/grafo2241.16,16,17,0,34,56,107,112,5,0.030087947845458984,2,1,0.008
25,north/g.10.13.graphml,10,10,0,8,7,25,14,0,0.0019860267639160156,2,0,0.002
26,Rome-Lib/graficon17nodi/grafo816.17,17,17,1,14,13,44,27,1,0.0025701522827148438,2,0,0.003
27,Rome-Lib/graficon12nodi/grafo888.12,12,14,0,23,19,56,38,0,0.002997875213623047,2,0,0.004
28,north/g.11.73.graphml,11,14,0,9,6,29,12,0,0.0006330013275146484,2,0,0.002
29,Rome-Lib/graficon10nodi/grafo2111.10,10,16,1,25,28,69,57,2,0.003141164779663086,2,0,0.005
30,Rome-Lib/graficon11nodi/grafo685.11,11,13,0,19,15,47,30,0,0.0030069351196289062,2,0,0.003
31,Rome-Lib/graficon11nodi/grafo2433.11,11,13,0,8,7,28,14,0,0.0005979537963867188,2,0,0.002
32,Rome-Lib/graficon12nodi/grafo756.12,12,12,0,5,2,19,4,0,0.0010530948638916016,2,0,0.002
33,Rome-Lib/graficon16nodi/grafo366.16,16,17,0,24,22,63,44,0,0.0007998943328857422,2,0,0.004
34,Rome-Lib/graficon12nodi/grafo666.12,12,17,0,24,26,67,52,1,0.015076160430908203,2,1,0.005
35,Rome-Lib/graficon15nodi/grafo780.15,15,19,0,35,37,91,74,0,0.003818988800048828,2,0,0.006
36,north/g.15.11.graphml,15,19,0,17,7,43,14,0,0.003038167953491211,2,0,0.003
37,Rome-Lib/graficon15nodi/grafo965.15,15,17,0,23,20,60,40,1,0.0038042068481445312,2,0,0.004
38,Rome-Lib/graficon10nodi/grafo466.10,10,12,0,9,7,28,14,0,0.012348175048828125,2,1,0.002
39,Rome-Lib/graficon11nodi/grafo2964.11,11,19,0,18,11,48,22,0,0.0034079551696777344,2,0,0.003
40,north/g.14.16.graphml,14,14,0,30,20,64,40,0,0.0034809112548828125,2,0,0.005
41,Rome-Lib/graficon11nodi/grafo2139.11,11,15,3,24,32,71,67,4,0.003084897994995117,2,0,0.005
42,Rome-Lib/graficon11nodi/grafo3097.11,11,14,0,10,7,31,14,0,0.0023779869079589844,2,0,0.002
43,north/g.12.121.graphml,12,15,9,20,37,72,83,9,0.024283885955810547,2,1,0.005
44,north/g.12.45.graphml,12,14,0,18,14,46,28,0,0.01543283462524414,2,1,0.003
45,north/g.18.34.graphml,18,19,0,28,6,53,12,0,0.0035469532012939453,2,0,0.004
46,Rome-Lib/graficon14nodi/grafo285.14,14,18,1,31,35,84,71,1,0.019082069396972656,2,1,0.006
47,north/g.16.55.graphml,16,16,1,49,6,71,13,1,0.0039560794830322266,2,0,0.005
48,north/g.10.74.graphml,10,12,0,14,14,40,28,1,0.014341115951538086,2,1,0.003
49,Rome-Lib/graficon13nodi/grafo530.13,13,14,0,22,22,58,44,0,0.01735711097717285,2,1,0.005
50,Rome-Lib/graficon20nodi/grafo755.20,20,28,0,61,62,151,124,2,0.036473989486694336,2,1,0.01
51,Rome-Lib/graficon17nodi/grafo1794.17,17,22,0,53,50,125,100,0,0.006140947341918945,2,1,0.009
52,north/g.14.38.graphml,14,26,6,36,52,114,110,6,0.004163026809692383,2,0,0.011
