Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Status,Nodes visited,Setup Time
0,north/g.10.72.graphml,10,12,0,8,7,27,16,0,0.0008270740509033203,2,0,0.02
1,north/g.13.45.graphml,13,13,0,6,2,16,4,0,0.00041294097900390625,2,0,0.001
2,north/g.10.11.graphml,10,10,0,15,0,25,0,0,1.621246337890625e-05,2,0,0.001
3,Rome-Lib/graficon11nodi/grafo233.11,11,18,0,15,12,45,24,0,0.003462076187133789,2,1,0.003
4,Rome-Lib/graficon12nodi/grafo2240.12,12,16,0,12,11,39,24,0,0.0003631114959716797,2,0,0.002
5,Rome-Lib/graficon11nodi/grafo324.11,11,13,0,13,11,37,26,0,0.022762060165405273,2,1,0.003
6,Rome-Lib/graficon11nodi/grafo1866.11,11,19,0,40,48,107,120,0,0.004683971405029297,2,1,0.007
7,Rome-Lib/graficon12nodi/grafo604.12,12,12,0,8,4,24,8,0,0.0002689361572265625,2,0,0.001
8,Rome-Lib/graficon16nodi/grafo418.16,16,19,0,35,34,87,76,0,0.003584146499633789,2,1,0.005
9,Rome-Lib/graficon15nodi/grafo2806.15,15,18,0,27,27,72,58,0,1.186225175857544,2,1,0.004
10,Rome-Lib/graficon11nodi/grafo2384.11,11,15,0,9,5,29,10,0,0.0003390312194824219,2,0,0.002
11,Rome-Lib/graficon10nodi/grafo1010.10,10,12,0,17,14,43,28,0,0.0021588802337646484,2,1,0.003
12,north/g.12.78.graphml,12,13,1,10,8,31,19,1,0.001619100570678711,2,0,0.002
13,Rome-Lib/graficon12nodi/grafo1843.12,12,14,1,12,13,39,31,2,0.0017049312591552734,2,0,0.003
14,north/g.11.21.graphml,11,11,0,0,0,3,0,0,1.5974044799804688e-05,2,0,0.001
15,north/g.12.49.graphml,12,14,0,13,10,37,20,0,0.012099981307983398,2,1,0.002
16,north/g.14.31.graphml,14,17,0,10,6,31,12,0,0.00026607513427734375,2,0,0.002
17,Rome-Lib/graficon11nodi/grafo1061.11,11,13,0,16,17,46,36,1,0.0018839836120605469,2,0,0.003
18,Rome-Lib/graficon14nodi/grafo777.14,14,17,0,12,11,38,22,0,0.010831117630004883,2,1,0.002
