Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Status,Nodes visited,Setup Time
0,north/g.10.72.graphml,10,12,0,8,7,27,16,0,0.0012218952178955078,2,0,0.032
1,north/g.13.45.graphml,13,13,0,6,2,16,4,0,0.010641098022460938,2,0,0.002
2,north/g.10.11.graphml,10,10,0,15,0,25,0,0,4.100799560546875e-05,2,0,0.002
3,Rome-Lib/graficon11nodi/grafo233.11,11,18,0,15,12,45,24,0,0.0050449371337890625,2,1,0.007
4,Rome-Lib/graficon12nodi/grafo2240.12,12,16,0,12,11,39,24,0,0.0008690357208251953,2,0,0.006
5,Rome-Lib/graficon11nodi/grafo324.11,11,13,0,13,11,37,26,0,0.018051862716674805,2,1,0.006
6,Rome-Lib/graficon11nodi/grafo1866.11,11,19,0,40,48,107,120,0,0.0069370269775390625,2,1,0.013
7,Rome-Lib/graficon12nodi/grafo604.12,12,12,0,8,4,24,8,0,0.0005979537963867188,2,0,0.003
8,Rome-Lib/graficon16nodi/grafo418.16,16,19,0,35,34,87,76,0,0.005463123321533203,2,1,0.009
9,Rome-Lib/graficon15nodi/grafo2806.15,15,18,0,27,27,72,58,0,1.2075939178466797,2,1,0.007
10,Rome-Lib/graficon11nodi/grafo2384.11,11,15,0,9,5,29,10,0,0.001714944839477539,2,0,0.002
11,Rome-Lib/graficon10nodi/grafo1010.10,10,12,0,17,14,43,28,0,0.00474095344543457,2,1,0.007
12,north/g.12.78.graphml,12,13,1,10,8,31,20,1,0.003960132598876953,2,0,0.005
13,Rome-Lib/graficon12nodi/grafo1843.12,12,14,1,12,13,39,32,2,0.004220008850097656,2,0,0.007
14,north/g.11.21.graphml,11,11,0,0,0,3,0,0,0.00020694732666015625,2,0,0.001
15,north/g.12.49.graphml,12,14,0,13,10,37,20,0,0.003777027130126953,2,0,0.006
16,north/g.14.31.graphml,14,17,0,10,6,31,12,0,0.0008349418640136719,2,0,0.005
17,Rome-Lib/graficon11nodi/grafo1061.11,11,13,0,16,17,46,36,1,0.004181861877441406,2,0,0.007
18,Rome-Lib/graficon14nodi/grafo777.14,14,17,0,12,11,38,22,0,0.01437997817993164,2,1,0.005
19,north/g.15.14.graphml,15,18,0,20,17,53,34,0,0.0007920265197753906,2,0,0.006
20,Rome-Lib/graficon15nodi/grafo1971.15,15,19,0,38,47,104,100,1,1.1357722282409668,2,1,0.011
21,Rome-Lib/graficon11nodi/grafo1912.11,11,16,1,33,40,89,98,3,0.03407001495361328,2,1,0.007
22,Rome-Lib/graficon13nodi/grafo361.13,13,19,0,37,43,99,94,0,0.004372835159301758,2,1,0.007
23,north/g.11.3.graphml,11,11,0,7,5,23,10,0,0.01120901107788086,2,1,0.002
24,Rome-Lib/graficon16nodi/grafo2241.16,16,17,0,34,56,107,158,5,0.05586409568786621,2,1,0.009
25,north/g.10.13.graphml,10,10,0,8,7,25,16,0,0.0004711151123046875,2,0,0.002
26,Rome-Lib/graficon17nodi/grafo816.17,17,17,1,14,13,44,30,1,0.0020279884338378906,2,0,0.003
27,Rome-Lib/graficon12nodi/grafo888.12,12,14,0,23,19,56,42,0,0.002663135528564453,2,0,0.004
28,north/g.11.73.graphml,11,14,0,9,6,29,14,0,0.0005271434783935547,2,0,0.002
29,Rome-Lib/graficon10nodi/grafo2111.10,10,16,1,25,28,69,66,2,0.0034651756286621094,2,1,0.005
30,Rome-Lib/graficon11nodi/grafo685.11,11,13,0,19,15,47,30,0,0.0027370452880859375,2,1,0.003
31,Rome-Lib/graficon11nodi/grafo2433.11,11,13,0,8,7,28,14,0,0.00046181678771972656,2,0,0.002
32,Rome-Lib/graficon12nodi/grafo756.12,12,12,0,5,2,19,4,0,0.0004100799560546875,2,0,0.001
33,Rome-Lib/graficon16nodi/grafo366.16,16,17,0,24,22,63,54,0,0.0005331039428710938,2,0,0.004
34,Rome-Lib/graficon12nodi/grafo666.12,12,17,0,24,26,67,52,1,0.021742820739746094,2,1,0.005
35,Rome-Lib/graficon15nodi/grafo780.15,15,19,0,35,37,91,88,0,0.0037288665771484375,2,0,0.007
36,north/g.15.11.graphml,15,19,0,11,7,34,14,0,0.0004730224609375,2,0,0.002
37,Rome-Lib/graficon15nodi/grafo965.15,15,17,0,21,19,56,42,1,0.0031239986419677734,2,1,0.004
38,Rome-Lib/graficon10nodi/grafo466.10,10,12,0,8,7,26,14,0,0.012900114059448242,2,1,0.002
39,Rome-Lib/graficon11nodi/grafo2964.11,11,19,0,18,11,48,22,0,0.002234935760498047,2,0,0.003
40,north/g.14.16.graphml,14,14,0,21,12,45,28,0,0.0005340576171875,2,0,0.003
41,Rome-Lib/graficon11nodi/grafo2139.11,11,15,3,24,32,71,85,4,0.014343976974487305,2,1,0.006
42,Rome-Lib/graficon11nodi/grafo3097.11,11,14,0,10,7,31,14,0,0.0004961490631103516,2,0,0.002
43,north/g.12.121.graphml,12,15,9,20,37,72,117,12,0.028861045837402344,2,1,0.006
44,north/g.12.45.graphml,12,14,0,18,14,46,28,0,0.0005631446838378906,2,0,0.003
45,north/g.18.34.graphml,18,19,0,19,5,41,10,0,0.0005340576171875,2,0,0.003
46,Rome-Lib/graficon14nodi/grafo285.14,14,18,1,31,35,84,76,1,0.0037729740142822266,2,1,0.006
47,north/g.16.55.graphml,16,16,1,9,6,24,16,1,0.00167083740234375,2,0,0.002
48,north/g.10.74.graphml,10,12,0,14,14,40,30,1,0.002218961715698242,2,0,0.003
49,Rome-Lib/graficon13nodi/grafo530.13,13,14,0,22,22,58,46,0,0.0029828548431396484,2,1,0.004
50,Rome-Lib/graficon20nodi/grafo755.20,20,28,0,61,62,151,130,2,0.03672194480895996,2,1,0.01
51,Rome-Lib/graficon17nodi/grafo1794.17,17,22,0,53,50,125,114,0,0.00550389289855957,2,1,0.009
52,north/g.14.38.graphml,14,26,6,36,52,114,136,6,0.004669904708862305,2,1,0.008
