Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Status,Nodes visited,Setup Time
0,north/g.10.72.graphml,10,12,0,8,7,27,16,0,0.0009570121765136719,2,0,0.029
1,north/g.13.45.graphml,13,13,0,31,2,46,4,0,0.0007419586181640625,2,0,0.004
2,north/g.10.11.graphml,10,10,0,15,0,25,0,0,7.414817810058594e-05,2,0,0.003
3,Rome-Lib/graficon11nodi/grafo233.11,11,18,0,15,12,45,24,0,0.004781961441040039,2,1,0.004
4,Rome-Lib/graficon12nodi/grafo2240.12,12,16,0,12,11,39,24,0,0.0007350444793701172,2,0,0.003
5,Rome-Lib/graficon11nodi/grafo324.11,11,13,0,13,11,37,26,0,0.025479793548583984,2,1,0.003
6,Rome-Lib/graficon11nodi/grafo1866.11,11,19,0,40,48,107,128,0,0.005422115325927734,2,0,0.01
7,Rome-Lib/graficon12nodi/grafo604.12,12,12,0,8,4,24,8,0,0.0007131099700927734,2,0,0.002
8,Rome-Lib/graficon16nodi/grafo418.16,16,19,0,40,38,97,100,0,0.005280017852783203,2,0,0.008
9,Rome-Lib/graficon15nodi/grafo2806.15,15,18,0,27,27,72,60,0,1.2096519470214844,2,1,0.006
10,Rome-Lib/graficon11nodi/grafo2384.11,11,15,0,9,5,29,10,0,0.0006139278411865234,2,0,0.003
11,Rome-Lib/graficon10nodi/grafo1010.10,10,12,0,17,14,43,32,0,0.0034949779510498047,2,1,0.004
12,north/g.12.78.graphml,12,13,1,10,8,31,19,1,0.0026679039001464844,2,0,0.003
13,Rome-Lib/graficon12nodi/grafo1843.12,12,14,1,12,13,39,35,2,0.0028488636016845703,2,0,0.004
14,north/g.11.21.graphml,11,11,0,36,0,47,0,0,5.698204040527344e-05,2,0,0.004
15,north/g.12.49.graphml,12,14,0,13,10,37,20,0,0.014740943908691406,2,1,0.003
16,north/g.14.31.graphml,14,17,0,14,8,39,16,0,0.003264904022216797,2,0,0.003
17,Rome-Lib/graficon11nodi/grafo1061.11,11,13,0,16,17,46,38,1,0.0029540061950683594,2,0,0.004
18,Rome-Lib/graficon14nodi/grafo777.14,14,17,0,16,13,46,26,0,0.01470494270324707,2,1,0.004
19,north/g.15.14.graphml,15,18,0,31,23,72,46,0,0.0007510185241699219,2,0,0.006
20,Rome-Lib/graficon15nodi/grafo1971.15,15,19,0,38,47,104,111,1,0.004662990570068359,2,0,0.009
21,Rome-Lib/graficon11nodi/grafo1912.11,11,16,1,33,40,89,97,3,0.025796890258789062,2,1,0.008
22,Rome-Lib/graficon13nodi/grafo361.13,13,19,0,37,43,99,94,0,0.005470991134643555,2,1,0.008
23,north/g.11.3.graphml,11,11,0,7,5,23,10,0,0.012265920639038086,2,1,0.002
24,Rome-Lib/graficon16nodi/grafo2241.16,16,17,0,34,56,107,170,5,0.05785799026489258,2,1,0.01
25,north/g.10.13.graphml,10,10,0,8,7,25,16,0,0.0005869865417480469,2,0,0.002
26,Rome-Lib/graficon17nodi/grafo816.17,17,17,1,14,13,44,29,1,0.002569913864135742,2,0,0.004
27,Rome-Lib/graficon12nodi/grafo888.12,12,14,0,23,19,56,42,0,0.003710031509399414,2,1,0.005
28,north/g.11.73.graphml,11,14,0,9,6,29,14,0,0.000720977783203125,2,0,0.002
29,Rome-Lib/graficon10nodi/grafo2111.10,10,16,1,25,28,69,97,2,0.004077911376953125,2,0,0.007
30,Rome-Lib/graficon11nodi/grafo685.11,11,13,0,19,15,47,30,0,0.0032699108123779297,2,1,0.004
31,Rome-Lib/graficon11nodi/grafo2433.11,11,13,0,8,7,28,14,0,0.0005939006805419922,2,0,0.002
32,Rome-Lib/graficon12nodi/grafo756.12,12,12,0,5,2,19,4,0,0.0006129741668701172,2,0,0.002
33,Rome-Lib/graficon16nodi/grafo366.16,16,17,0,24,22,63,54,0,0.000720977783203125,2,0,0.005
34,Rome-Lib/graficon12nodi/grafo666.12,12,17,0,24,26,67,52,1,0.0211639404296875,2,1,0.005
35,Rome-Lib/graficon15nodi/grafo780.15,15,19,0,35,37,91,96,0,0.004949092864990234,2,0,0.008
36,north/g.15.11.graphml,15,19,0,17,7,43,14,0,0.00067901611328125,2,0,0.003
37,Rome-Lib/graficon15nodi/grafo965.15,15,17,0,23,20,60,44,1,0.0040171146392822266,2,1,0.005
38,Rome-Lib/graficon10nodi/grafo466.10,10,12,0,9,7,28,14,0,0.012946128845214844,2,1,0.003
39,Rome-Lib/graficon11nodi/grafo2964.11,11,19,0,18,11,48,22,0,0.0006680488586425781,2,0,0.004
40,north/g.14.16.graphml,14,14,0,30,20,64,52,0,0.004225969314575195,2,1,0.005
41,Rome-Lib/graficon11nodi/grafo2139.11,11,15,3,24,32,71,90,4,0.03278613090515137,2,1,0.014
42,Rome-Lib/graficon11nodi/grafo3097.11,11,14,0,10,7,31,14,0,0.0007569789886474609,2,0,0.004
43,north/g.12.121.graphml,12,15,9,20,37,72,162,12,0.040724992752075195,2,1,0.012
44,north/g.12.45.graphml,12,14,0,18,14,46,28,0,0.0008280277252197266,2,0,0.004
45,north/g.18.34.graphml,18,19,0,28,6,53,12,0,0.0007381439208984375,2,0,0.004
46,Rome-Lib/graficon14nodi/grafo285.14,14,18,1,31,35,84,87,1,0.016971111297607422,2,1,0.008
47,north/g.16.55.graphml,16,16,1,49,6,71,15,1,0.0041010379791259766,2,0,0.006
48,north/g.10.74.graphml,10,12,0,14,14,40,30,1,0.0029439926147460938,2,0,0.004
49,Rome-Lib/graficon13nodi/grafo530.13,13,14,0,22,22,58,48,0,0.0038909912109375,2,1,0.005
50,Rome-Lib/graficon20nodi/grafo755.20,20,28,0,61,62,151,134,2,0.07516789436340332,2,1,0.013
51,Rome-Lib/graficon17nodi/grafo1794.17,17,22,0,53,50,125,114,0,0.0070438385009765625,2,1,0.01
52,north/g.14.38.graphml,14,26,6,36,52,114,130,6,0.00563812255859375,2,1,0.009
53,Rome-Lib/graficon14nodi/grafo1039.14,14,27,0,78,98,203,230,1,0.02477407455444336,2,1,0.016
54,Rome-Lib/graficon17nodi/grafo723.17,17,21,0,35,35,91,86,0,0.005267143249511719,2,1,0.008
55,Rome-Lib/graficon15nodi/grafo2169.15,15,24,0,65,72,161,162,1,0.051249027252197266,2,1,0.013
56,Rome-Lib/graficon15nodi/grafo2903.15,15,20,0,35,31,86,64,1,0.004487037658691406,2,1,0.007
57,Rome-Lib/graficon15nodi/grafo2225.15,15,23,0,27,26,76,54,0,0.01549220085144043,2,1,0.005
58,Rome-Lib/graficon16nodi/grafo2467.16,16,25,0,47,39,111,80,0,0.005329132080078125,2,1,0.008
59,Rome-Lib/graficon21nodi/grafo1049.21,21,29,0,39,33,101,68,0,0.01892685890197754,2,1,0.007
60,Rome-Lib/graficon13nodi/grafo443.13,13,20,0,34,40,94,84,2,0.027389049530029297,2,1,0.008
61,Rome-Lib/graficon14nodi/grafo1662.14,14,24,0,48,64,136,176,2,0.04763293266296387,2,1,0.012
62,Rome-Lib/graficon25nodi/grafo1203.25,25,29,0,50,33,112,68,0,0.010124921798706055,2,1,0.016
63,Rome-Lib/graficon15nodi/grafo2928.15,15,22,0,31,32,85,72,1,0.03347611427307129,2,1,0.014
64,Rome-Lib/graficon11nodi/grafo2136.11,11,25,0,39,42,106,88,2,0.0466001033782959,2,1,0.012
65,Rome-Lib/graficon18nodi/grafo1864.18,18,22,0,34,33,89,76,0,0.0043909549713134766,2,1,0.007
66,Rome-Lib/graficon15nodi/grafo2219.15,15,25,1,64,75,164,210,2,0.013543844223022461,2,1,0.027
67,Rome-Lib/graficon17nodi/grafo1046.17,17,29,0,81,86,196,188,1,0.07489395141601562,2,1,0.03
68,Rome-Lib/graficon11nodi/grafo1822.11,11,24,0,59,72,155,176,1,0.053375959396362305,2,1,0.014
69,north/g.19.12.graphml,19,23,1,40,22,85,59,1,0.005221843719482422,2,1,0.007
70,north/g.10.79.graphml,10,26,0,42,49,117,100,2,0.03941512107849121,2,1,0.009
71,Rome-Lib/graficon25nodi/grafo2977.25,25,29,1,48,37,114,83,1,0.005872964859008789,2,1,0.009
72,Rome-Lib/graficon23nodi/grafo1892.23,23,29,0,39,33,101,70,0,0.0009090900421142578,2,0,0.008
73,north/g.18.0.graphml,18,22,1,67,45,134,143,2,0.008327007293701172,2,1,0.012
74,Rome-Lib/graficon21nodi/grafo1762.21,21,25,1,90,140,255,424,6,0.08496212959289551,2,1,0.025
75,Rome-Lib/graficon20nodi/grafo2611.20,20,23,0,21,18,62,38,0,0.015027046203613281,2,1,0.005
76,north/g.18.28.graphml,18,25,0,47,36,108,72,0,0.0014290809631347656,2,0,0.008
77,Rome-Lib/graficon13nodi/grafo388.13,13,20,0,30,37,87,92,1,0.004659175872802734,2,1,0.008
78,Rome-Lib/graficon19nodi/grafo794.19,19,22,0,28,28,78,66,1,0.0254061222076416,2,1,0.006
79,north/g.10.91.graphml,10,25,0,48,30,103,60,0,0.0008947849273681641,2,0,0.008
80,Rome-Lib/graficon12nodi/grafo1750.12,12,26,0,58,68,152,164,3,0.042695045471191406,2,1,0.013
81,Rome-Lib/graficon20nodi/grafo3052.20,20,25,0,58,70,153,165,2,0.0433809757232666,2,1,0.013
82,Rome-Lib/graficon17nodi/grafo971.17,17,25,0,60,71,156,166,0,0.008237123489379883,2,1,0.013
83,Rome-Lib/graficon15nodi/grafo2626.15,15,25,1,45,71,141,221,3,0.008241891860961914,2,1,0.014
84,Rome-Lib/graficon16nodi/grafo754.16,16,24,1,57,58,139,155,2,0.007138967514038086,2,1,0.012
85,Rome-Lib/graficon23nodi/grafo188.23,23,27,0,42,42,111,98,0,0.00610804557800293,2,1,0.009
86,north/g.21.40.graphml,21,26,0,38,21,85,42,0,0.004524946212768555,2,0,0.006
87,Rome-Lib/graficon20nodi/grafo875.20,20,29,0,38,21,88,42,0,0.0008640289306640625,2,0,0.006
88,Rome-Lib/graficon15nodi/grafo2574.15,15,25,0,38,34,97,76,1,0.03421306610107422,2,1,0.008
89,Rome-Lib/graficon15nodi/grafo2264.15,15,24,0,29,26,79,58,0,1.2656140327453613,2,1,0.006
90,Rome-Lib/graficon18nodi/grafo599.18,18,20,0,20,13,53,26,0,0.018690109252929688,2,1,0.009
91,Rome-Lib/graficon18nodi/grafo2553.18,18,20,0,30,28,78,68,0,0.006754159927368164,2,0,0.013
92,Rome-Lib/graficon17nodi/grafo2245.17,17,24,0,48,50,122,118,0,0.0011789798736572266,2,0,0.015
