Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Status,Nodes visited,Setup Time
0,north/g.10.72.graphml,10,12,0,16,14,30,47,0,0.018197059631347656,2,1,0.021
1,north/g.13.45.graphml,13,13,0,12,4,16,20,0,0.0007040500640869141,2,0,0.001
2,north/g.10.11.graphml,10,10,0,30,0,30,55,0,7.390975952148438e-05,2,0,0.002
3,Rome-Lib/graficon11nodi/grafo233.11,11,18,0,30,24,54,87,0,0.023347139358520508,2,1,0.003
4,Rome-Lib/graficon12nodi/grafo2240.12,12,16,0,24,22,46,73,0,0.022217988967895508,2,1,0.002
5,Rome-Lib/graficon11nodi/grafo324.11,11,13,0,26,22,48,80,0,0.0012869834899902344,2,0,0.002
6,Rome-Lib/graficon11nodi/grafo1866.11,11,19,0,80,96,176,380,0,0.0021560192108154297,2,0,0.009
7,Rome-Lib/graficon12nodi/grafo604.12,12,12,0,16,8,24,32,0,0.0005629062652587891,2,0,0.001
8,Rome-Lib/graficon16nodi/grafo418.16,16,19,0,70,68,138,297,0,0.02277207374572754,2,1,0.007
9,Rome-Lib/graficon15nodi/grafo2806.15,15,18,0,54,54,108,210,0,0.012354135513305664,2,1,0.006
10,Rome-Lib/graficon11nodi/grafo2384.11,11,15,0,18,10,28,38,0,0.0005741119384765625,2,0,0.002
11,Rome-Lib/graficon10nodi/grafo1010.10,10,12,0,34,28,62,115,0,0.0012848377227783203,2,0,0.003
12,north/g.12.78.graphml,12,13,1,20,16,36,60,1,0.0011429786682128906,2,0,0.002
13,Rome-Lib/graficon12nodi/grafo1843.12,12,14,1,24,26,50,91,2,0.02184009552001953,2,1,0.003
14,north/g.11.21.graphml,11,11,0,0,0,0,0,0,0.0001678466796875,2,0,0.001
15,north/g.12.49.graphml,12,14,0,26,20,46,75,0,0.01124715805053711,2,1,0.002
16,north/g.14.31.graphml,14,17,0,20,12,32,44,0,0.0006151199340820312,2,0,0.002
17,Rome-Lib/graficon11nodi/grafo1061.11,11,13,0,32,34,66,119,1,0.01524806022644043,2,1,0.003
18,Rome-Lib/graficon14nodi/grafo777.14,14,17,0,24,22,46,75,0,0.01071310043334961,2,1,0.002
19,north/g.15.14.graphml,15,18,0,40,34,74,135,0,0.0012929439544677734,2,0,0.004
20,Rome-Lib/graficon15nodi/grafo1971.15,15,19,0,76,94,170,371,1,0.03661394119262695,2,1,0.008
21,Rome-Lib/graficon11nodi/grafo1912.11,11,16,1,66,80,146,351,3,0.023580074310302734,2,1,0.008
22,Rome-Lib/graficon13nodi/grafo361.13,13,19,0,74,86,160,340,0,0.012547969818115234,2,1,0.008
23,north/g.11.3.graphml,11,11,0,14,10,24,34,0,0.0009121894836425781,2,0,0.001
24,Rome-Lib/graficon16nodi/grafo2241.16,16,17,0,68,112,180,406,5,0.04175305366516113,2,1,0.009
25,north/g.10.13.graphml,10,10,0,16,14,30,51,0,0.0010139942169189453,2,0,0.002
26,Rome-Lib/graficon17nodi/grafo816.17,17,17,1,28,26,54,95,1,0.0011570453643798828,2,0,0.003
27,Rome-Lib/graficon12nodi/grafo888.12,12,14,0,46,38,84,160,0,0.01146697998046875,2,1,0.004
28,north/g.11.73.graphml,11,14,0,18,12,30,43,0,0.001055002212524414,2,0,0.002
29,Rome-Lib/graficon10nodi/grafo2111.10,10,16,1,50,56,106,219,2,0.027339935302734375,2,1,0.005
30,Rome-Lib/graficon11nodi/grafo685.11,11,13,0,38,30,68,124,0,0.022092103958129883,2,1,0.003
31,Rome-Lib/graficon11nodi/grafo2433.11,11,13,0,16,14,30,47,0,0.0010769367218017578,2,0,0.002
32,Rome-Lib/graficon12nodi/grafo756.12,12,12,0,10,4,14,15,0,0.00030803680419921875,2,0,0.001
