Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Status,Nodes visited,Setup Time
0,north/g.10.72.graphml,10,12,0,8,7,15,20,0,0.0005929470062255859,2,0,0.029
1,north/g.13.45.graphml,13,13,0,6,2,8,8,0,0.00020599365234375,2,0,0.001
2,north/g.10.11.graphml,10,10,0,15,0,15,40,0,2.193450927734375e-05,2,0,0.002
3,Rome-Lib/graficon11nodi/grafo233.11,11,18,0,15,12,27,36,0,0.0021560192108154297,2,0,0.002
4,Rome-Lib/graficon12nodi/grafo2240.12,12,16,0,12,11,23,30,0,0.00025391578674316406,2,0,0.002
5,Rome-Lib/graficon11nodi/grafo324.11,11,13,0,13,11,24,38,0,0.0011360645294189453,2,0,0.002
6,Rome-Lib/graficon11nodi/grafo1866.11,11,19,0,40,48,88,228,0,0.014010906219482422,2,1,0.008
7,Rome-Lib/graficon12nodi/grafo604.12,12,12,0,8,4,12,12,0,0.0001609325408935547,2,0,0.001
8,Rome-Lib/graficon16nodi/grafo418.16,16,19,0,35,34,69,178,0,0.011830806732177734,2,1,0.007
9,Rome-Lib/graficon15nodi/grafo2806.15,15,18,0,27,27,54,108,0,1.1327900886535645,2,1,0.005
10,Rome-Lib/graficon11nodi/grafo2384.11,11,15,0,9,5,14,14,0,0.00026416778564453125,2,0,0.002
11,Rome-Lib/graficon10nodi/grafo1010.10,10,12,0,17,14,31,60,0,0.010684967041015625,2,1,0.003
12,north/g.12.78.graphml,12,13,1,10,8,18,26,1,0.000982046127319336,2,0,0.002
13,Rome-Lib/graficon12nodi/grafo1843.12,12,14,1,12,13,25,46,2,0.0010859966278076172,2,0,0.003
14,north/g.11.21.graphml,11,11,0,0,0,0,0,0,0.00011610984802246094,2,0,0.0
15,north/g.12.49.graphml,12,14,0,13,10,23,32,0,0.010272026062011719,2,1,0.002
16,north/g.14.31.graphml,14,17,0,10,6,16,16,0,0.0002770423889160156,2,0,0.002
17,Rome-Lib/graficon11nodi/grafo1061.11,11,13,0,16,17,33,56,1,0.0012509822845458984,2,0,0.003
18,Rome-Lib/graficon14nodi/grafo777.14,14,17,0,12,11,23,30,0,0.010626077651977539,2,1,0.002
19,north/g.15.14.graphml,15,18,0,20,17,37,64,0,0.00031185150146484375,2,0,0.003
20,Rome-Lib/graficon15nodi/grafo1971.15,15,19,0,38,47,85,209,1,0.0020520687103271484,2,0,0.008
21,Rome-Lib/graficon11nodi/grafo1912.11,11,16,1,33,40,73,212,3,0.022768020629882812,2,1,0.008
22,Rome-Lib/graficon13nodi/grafo361.13,13,19,0,37,43,80,182,0,0.012403011322021484,2,1,0.007
23,north/g.11.3.graphml,11,11,0,7,5,12,12,0,0.010061979293823242,2,1,0.002
24,Rome-Lib/graficon16nodi/grafo2241.16,16,17,0,34,56,90,262,5,0.03343391418457031,2,1,0.009
25,north/g.10.13.graphml,10,10,0,8,7,15,24,0,0.0002830028533935547,2,0,0.002
26,Rome-Lib/graficon17nodi/grafo816.17,17,17,1,14,13,27,42,1,0.010482072830200195,2,1,0.002
27,Rome-Lib/graficon12nodi/grafo888.12,12,14,0,23,19,42,84,0,1.1465799808502197,2,1,0.004
