Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Status,Nodes visited,Setup Time
0,north/g.10.72.graphml,10,12,0,16,14,30,49,0,0.001299142837524414,2,0,0.045
1,north/g.13.45.graphml,13,13,0,62,4,66,155,0,0.00038886070251464844,2,0,0.005
2,north/g.10.11.graphml,10,10,0,30,0,30,55,0,3.886222839355469e-05,2,0,0.002
3,Rome-Lib/graficon11nodi/grafo233.11,11,18,0,30,24,54,87,0,0.0025599002838134766,2,0,0.004
4,Rome-Lib/graficon12nodi/grafo2240.12,12,16,0,24,22,46,75,0,0.0004968643188476562,2,0,0.003
5,Rome-Lib/graficon11nodi/grafo324.11,11,13,0,26,22,48,84,0,0.0015959739685058594,2,0,0.003
6,Rome-Lib/graficon11nodi/grafo1866.11,11,19,0,80,96,176,404,0,0.025274038314819336,2,1,0.011
7,Rome-Lib/graficon12nodi/grafo604.12,12,12,0,16,8,24,32,0,0.0004220008850097656,2,0,0.002
8,Rome-Lib/graficon16nodi/grafo418.16,16,19,0,80,76,156,352,0,0.014001131057739258,2,1,0.01
9,Rome-Lib/graficon15nodi/grafo2806.15,15,18,0,54,54,108,214,0,1.1282329559326172,2,1,0.007
10,Rome-Lib/graficon11nodi/grafo2384.11,11,15,0,18,10,28,38,0,0.0004980564117431641,2,0,0.002
11,Rome-Lib/graficon10nodi/grafo1010.10,10,12,0,34,28,62,115,0,0.011507987976074219,2,1,0.004
12,north/g.12.78.graphml,12,13,1,20,16,36,63,1,0.001177072525024414,2,0,0.003
13,Rome-Lib/graficon12nodi/grafo1843.12,12,14,1,24,26,50,96,2,0.0018510818481445312,2,0,0.004
14,north/g.11.21.graphml,11,11,0,72,0,72,204,0,4.601478576660156e-05,2,0,0.006
15,north/g.12.49.graphml,12,14,0,26,20,46,75,0,0.001138925552368164,2,0,0.003
16,north/g.14.31.graphml,14,17,0,28,16,44,62,0,0.00034999847412109375,2,0,0.003
