Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Status,Nodes visited,Setup Time
0,north/g.10.72.graphml,10,12,0,16,14,30,47,0,0.0009729862213134766,2,0,0.019
1,north/g.13.45.graphml,13,13,0,12,4,16,20,0,0.00022602081298828125,2,0,0.001
2,north/g.10.11.graphml,10,10,0,30,0,30,55,0,4.1961669921875e-05,2,0,0.002
3,Rome-Lib/graficon11nodi/grafo233.11,11,18,0,30,24,54,87,0,0.023307085037231445,2,1,0.002
4,Rome-Lib/graficon12nodi/grafo2240.12,12,16,0,24,22,46,73,0,0.0011408329010009766,2,0,0.002
5,Rome-Lib/graficon11nodi/grafo324.11,11,13,0,26,22,48,80,0,0.001087188720703125,2,0,0.002
6,Rome-Lib/graficon11nodi/grafo1866.11,11,19,0,80,96,176,388,0,0.02336883544921875,2,1,0.008
7,Rome-Lib/graficon12nodi/grafo604.12,12,12,0,16,8,24,32,0,0.0003631114959716797,2,0,0.001
8,Rome-Lib/graficon16nodi/grafo418.16,16,19,0,70,68,138,307,0,0.012891054153442383,2,1,0.007
9,Rome-Lib/graficon15nodi/grafo2806.15,15,18,0,54,54,108,212,0,0.022897005081176758,2,1,0.006
10,Rome-Lib/graficon11nodi/grafo2384.11,11,15,0,18,10,28,38,0,0.00034618377685546875,2,0,0.001
11,Rome-Lib/graficon10nodi/grafo1010.10,10,12,0,34,28,62,119,0,0.010951995849609375,2,1,0.003
12,north/g.12.78.graphml,12,13,1,20,16,36,56,1,0.010950088500976562,2,1,0.002
13,Rome-Lib/graficon12nodi/grafo1843.12,12,14,1,24,26,50,91,2,0.010505914688110352,2,1,0.003
14,north/g.11.21.graphml,11,11,0,0,0,0,0,0,0.0001430511474609375,2,0,0.0
15,north/g.12.49.graphml,12,14,0,26,20,46,75,0,0.0007929801940917969,2,0,0.002
16,north/g.14.31.graphml,14,17,0,20,12,32,44,0,0.0003020763397216797,2,0,0.002
17,Rome-Lib/graficon11nodi/grafo1061.11,11,13,0,32,34,66,121,1,0.010654926300048828,2,1,0.003
18,Rome-Lib/graficon14nodi/grafo777.14,14,17,0,24,22,46,75,0,0.0013201236724853516,2,0,0.002
19,north/g.15.14.graphml,15,18,0,40,34,74,135,0,0.010598897933959961,2,1,0.003
20,Rome-Lib/graficon15nodi/grafo1971.15,15,19,0,76,94,170,382,1,0.013221025466918945,2,1,0.008
21,Rome-Lib/graficon11nodi/grafo1912.11,11,16,1,66,80,146,347,3,0.002557992935180664,2,1,0.007
22,Rome-Lib/graficon13nodi/grafo361.13,13,19,0,74,86,160,340,0,0.0020411014556884766,2,0,0.007
23,north/g.11.3.graphml,11,11,0,14,10,24,34,0,0.0003008842468261719,2,0,0.001
24,Rome-Lib/graficon16nodi/grafo2241.16,16,17,0,68,112,180,418,5,0.023440122604370117,2,1,0.009
25,north/g.10.13.graphml,10,10,0,16,14,30,51,0,0.0008480548858642578,2,0,0.002
26,Rome-Lib/graficon17nodi/grafo816.17,17,17,1,28,26,54,91,1,0.0008111000061035156,2,0,0.002
27,Rome-Lib/graficon12nodi/grafo888.12,12,14,0,46,38,84,160,0,0.0012238025665283203,2,0,0.004
28,north/g.11.73.graphml,11,14,0,18,12,30,43,0,0.0008289813995361328,2,0,0.002
29,Rome-Lib/graficon10nodi/grafo2111.10,10,16,1,50,56,106,247,2,0.02307295799255371,2,1,0.006
30,Rome-Lib/graficon11nodi/grafo685.11,11,13,0,38,30,68,124,0,0.010749101638793945,2,1,0.003
31,Rome-Lib/graficon11nodi/grafo2433.11,11,13,0,16,14,30,47,0,0.0008780956268310547,2,0,0.002
32,Rome-Lib/graficon12nodi/grafo756.12,12,12,0,10,4,14,15,0,0.0001881122589111328,2,0,0.001
33,Rome-Lib/graficon16nodi/grafo366.16,16,17,0,48,44,92,180,0,0.01099705696105957,2,1,0.004
34,Rome-Lib/graficon12nodi/grafo666.12,12,17,0,48,52,100,190,1,0.011183977127075195,2,1,0.004
35,Rome-Lib/graficon15nodi/grafo780.15,15,19,0,70,74,144,310,0,0.012267827987670898,2,1,0.007
36,north/g.15.11.graphml,15,19,0,22,14,36,52,0,0.0006270408630371094,2,0,0.002
37,Rome-Lib/graficon15nodi/grafo965.15,15,17,0,42,38,80,158,1,0.0013039112091064453,2,0,0.004
38,Rome-Lib/graficon10nodi/grafo466.10,10,12,0,16,14,30,47,0,0.0006129741668701172,2,0,0.002
39,Rome-Lib/graficon11nodi/grafo2964.11,11,19,0,36,22,58,89,0,0.010155916213989258,2,1,0.002
40,north/g.14.16.graphml,14,14,0,42,24,66,129,0,0.021908044815063477,2,1,0.003
41,Rome-Lib/graficon11nodi/grafo2139.11,11,15,3,48,64,112,242,4,0.022825956344604492,2,1,0.006
42,Rome-Lib/graficon11nodi/grafo3097.11,11,14,0,20,14,34,51,0,0.0010328292846679688,2,0,0.002
43,north/g.12.121.graphml,12,15,9,40,74,114,289,9,0.02745795249938965,2,1,0.007
44,north/g.12.45.graphml,12,14,0,36,28,64,116,0,0.001271963119506836,2,0,0.003
45,north/g.18.34.graphml,18,19,0,38,10,48,86,0,0.0008118152618408203,2,0,0.002
46,Rome-Lib/graficon14nodi/grafo285.14,14,18,1,62,70,132,282,1,0.011364936828613281,2,1,0.006
47,north/g.16.55.graphml,16,16,1,18,12,30,49,1,0.0006501674652099609,2,0,0.002
48,north/g.10.74.graphml,10,12,0,28,28,56,106,1,0.0009610652923583984,2,0,0.003
49,Rome-Lib/graficon13nodi/grafo530.13,13,14,0,44,44,88,170,0,0.010924100875854492,2,1,0.004
50,Rome-Lib/graficon20nodi/grafo755.20,20,28,0,122,124,246,545,2,0.026152849197387695,2,1,0.011
51,Rome-Lib/graficon17nodi/grafo1794.17,17,22,0,106,100,206,487,0,0.012974977493286133,2,1,0.01
52,north/g.14.38.graphml,14,26,6,72,104,176,366,6,1.146334171295166,2,1,0.008
53,Rome-Lib/graficon14nodi/grafo1039.14,14,27,0,156,196,352,894,1,0.017431020736694336,2,1,0.018
54,Rome-Lib/graficon17nodi/grafo723.17,17,21,0,70,70,140,298,0,0.012449979782104492,2,1,0.007
55,Rome-Lib/graficon15nodi/grafo2169.15,15,24,0,130,144,274,651,1,0.0154571533203125,2,1,0.013
56,Rome-Lib/graficon15nodi/grafo2903.15,15,20,0,70,62,132,260,1,0.011517047882080078,2,1,0.006
57,Rome-Lib/graficon15nodi/grafo2225.15,15,23,0,54,52,106,191,0,1.126250982284546,2,1,0.005
58,Rome-Lib/graficon16nodi/grafo2467.16,16,25,0,84,76,160,320,0,0.012360095977783203,2,1,0.074
59,Rome-Lib/graficon21nodi/grafo1049.21,21,29,0,78,66,144,254,0,0.01186680793762207,2,1,0.006
60,Rome-Lib/graficon13nodi/grafo443.13,13,20,0,68,80,148,296,2,0.012074947357177734,2,1,0.007
61,Rome-Lib/graficon14nodi/grafo1662.14,14,24,0,96,128,224,502,2,0.013964176177978516,2,1,0.011
62,Rome-Lib/graficon25nodi/grafo1203.25,25,29,0,84,62,146,275,0,0.002196073532104492,2,0,0.006
63,Rome-Lib/graficon15nodi/grafo2928.15,15,22,0,62,64,126,251,1,0.018650054931640625,2,1,0.006
64,Rome-Lib/graficon11nodi/grafo2136.11,11,25,0,78,84,162,325,2,0.012325048446655273,2,1,0.007
65,Rome-Lib/graficon18nodi/grafo1864.18,18,22,0,62,60,122,231,0,0.0033898353576660156,2,0,0.005
66,Rome-Lib/graficon15nodi/grafo2219.15,15,25,1,128,150,278,674,2,0.015780210494995117,2,1,0.014
67,Rome-Lib/graficon17nodi/grafo1046.17,17,29,0,162,172,334,819,1,0.03271198272705078,2,1,0.016
68,Rome-Lib/graficon11nodi/grafo1822.11,11,24,0,118,144,262,611,1,0.024385929107666016,2,1,0.013
69,north/g.19.12.graphml,19,23,1,42,38,80,142,1,0.0018091201782226562,2,0,0.004
70,north/g.10.79.graphml,10,26,0,84,98,182,371,2,0.0238950252532959,2,1,0.008
71,Rome-Lib/graficon25nodi/grafo2977.25,25,29,1,68,64,132,250,1,0.015508890151977539,2,1,0.006
72,Rome-Lib/graficon23nodi/grafo1892.23,23,29,0,78,66,144,276,0,0.004496097564697266,2,0,0.007
73,north/g.18.0.graphml,18,22,1,42,42,84,186,1,0.01165914535522461,2,1,0.005
