Index,File,Nodes,Total Nodes,Butterflies,X-vars,C-vars,Total vars,Total constraints,Crossings,Opttime,Status,Nodes visited,Setup Time
0,north/g.10.72.graphml,10,12,0,8,7,15,18,0,0.0017039775848388672,2,0,0.039
1,north/g.13.45.graphml,13,13,0,31,2,33,118,0,0.0015339851379394531,2,0,0.007
2,north/g.10.11.graphml,10,10,0,15,0,15,40,0,8.893013000488281e-05,2,0,0.003
3,Rome-Lib/graficon11nodi/grafo233.11,11,18,0,15,12,27,36,0,0.0068700313568115234,2,0,0.004
4,Rome-Lib/graficon12nodi/grafo2240.12,12,16,0,12,11,23,28,0,0.0012798309326171875,2,0,0.004
5,Rome-Lib/graficon11nodi/grafo324.11,11,13,0,13,11,24,34,0,0.004790067672729492,2,0,0.004
6,Rome-Lib/graficon11nodi/grafo1866.11,11,19,0,40,48,88,204,0,0.02763509750366211,2,1,0.01
7,Rome-Lib/graficon12nodi/grafo604.12,12,12,0,8,4,12,12,0,0.0009222030639648438,2,0,0.002
8,Rome-Lib/graficon16nodi/grafo418.16,16,19,0,40,38,78,202,0,0.03030085563659668,2,1,0.01
9,Rome-Lib/graficon15nodi/grafo2806.15,15,18,0,27,27,54,104,0,1.1729609966278076,2,1,0.007
10,Rome-Lib/graficon11nodi/grafo2384.11,11,15,0,9,5,14,14,0,0.0012509822845458984,2,0,0.003
11,Rome-Lib/graficon10nodi/grafo1010.10,10,12,0,17,14,31,60,0,0.018244028091430664,2,1,0.005
12,north/g.12.78.graphml,12,13,1,10,8,18,22,1,0.019081830978393555,2,1,0.002
13,Rome-Lib/graficon12nodi/grafo1843.12,12,14,1,12,13,25,40,2,0.027747154235839844,2,1,0.004
14,north/g.11.21.graphml,11,11,0,36,0,36,168,0,0.00017905235290527344,2,0,0.008
15,north/g.12.49.graphml,12,14,0,13,10,23,32,0,0.018665075302124023,2,1,0.004
16,north/g.14.31.graphml,14,17,0,14,8,22,24,0,0.0007228851318359375,2,0,0.003
17,Rome-Lib/graficon11nodi/grafo1061.11,11,13,0,16,17,33,54,1,1.173414945602417,2,1,0.005
18,Rome-Lib/graficon14nodi/grafo777.14,14,17,0,16,13,29,40,0,0.018184900283813477,2,1,0.005
19,north/g.15.14.graphml,15,18,0,31,23,54,126,0,0.0011730194091796875,2,0,0.007
20,Rome-Lib/graficon15nodi/grafo1971.15,15,19,0,38,47,85,203,1,0.003952980041503906,2,0,0.01
21,Rome-Lib/graficon11nodi/grafo1912.11,11,16,1,33,40,73,194,3,0.038552045822143555,2,1,0.009
22,Rome-Lib/graficon13nodi/grafo361.13,13,19,0,37,43,80,174,0,0.022433996200561523,2,1,0.009
23,north/g.11.3.graphml,11,11,0,7,5,12,12,0,0.01612401008605957,2,1,0.002
24,Rome-Lib/graficon16nodi/grafo2241.16,16,17,0,34,56,90,216,5,0.04900693893432617,2,1,0.01
25,north/g.10.13.graphml,10,10,0,8,7,15,22,0,0.000759124755859375,2,0,0.002
